data_size,model_size,train_loss,eval_loss,compute
204672,1,0.062193822,0.106158541,204672
217472,1,0.081795037,0.079563694,217472
230272,1,0.136031851,0.087895492,230272
243072,1,0.111182541,0.093259277,243072
255872,1,0.014819156,0.087613587,255872
268672,1,0.070715249,0.108128505,268672
281472,1,0.086284339,0.095514053,281472
294272,1,0.089649558,0.104273134,294272
307072,1,0.084961638,0.079672326,307072
319872,1,0.02758326,0.085599698,319872
332672,1,0.080530435,0.077143503,332672
345472,1,0.207315847,0.084789846,345472
358272,1,0.056174491,0.087645427,358272
371072,1,0.052584473,0.089969865,371072
383872,1,0.015109407,0.088192202,383872
396672,1,0.065667339,0.078903107,396672
409472,1,0.062885344,0.084033098,409472
422272,1,0.094575033,0.075944887,422272
435072,1,0.126896232,0.07473082,435072
447872,1,0.123671278,0.076050313,447872
460672,1,0.072837733,0.075382987,460672
473472,1,0.137233526,0.081750644,473472
486272,1,0.108263627,0.086718971,486272
499072,1,0.063345037,0.092509058,499072
511872,1,0.036784738,0.079261137,511872
524672,1,0.144923612,0.072412325,524672
537472,1,0.100414425,0.089296188,537472
550272,1,0.066415593,0.07504478,550272
563072,1,0.062597446,0.073713797,563072
575872,1,0.050127611,0.080020089,575872
588672,1,0.046283703,0.097113454,588672
601472,1,0.081001528,0.075687113,601472
614272,1,0.22857812,0.075699582,614272
627072,1,0.047710545,0.076209872,627072
639872,1,0.086672604,0.071411469,639872
652672,1,0.062424392,0.087333229,652672
665472,1,0.055474982,0.072479517,665472
678272,1,0.049806595,0.07009994,678272
691072,1,0.07610359,0.076000475,691072
703872,1,0.015254723,0.075698833,703872
716672,1,0.073778391,0.067741146,716672
729472,1,0.018178917,0.080063277,729472
742272,1,0.031268269,0.075422713,742272
755072,1,0.031848736,0.079029888,755072
767872,1,0.065663204,0.071520792,767872
780672,1,0.123125069,0.078489045,780672
793472,1,0.032198619,0.069943196,793472
806272,1,0.093431979,0.074280475,806272
819072,1,0.028091827,0.072750437,819072
831872,1,0.097885616,0.075669219,831872
844672,1,0.026646364,0.080561016,844672
857472,1,0.068615861,0.077632564,857472
870272,1,0.059297428,0.073936945,870272
883072,1,0.092560232,0.068072433,883072
895872,1,0.018376587,0.088241038,895872
908672,1,0.007999369,0.074355055,908672
921472,1,0.079656631,0.065498765,921472
934272,1,0.112406723,0.068749318,934272
947072,1,0.066636436,0.076875584,947072
959872,1,0.031650256,0.072536461,959872
972672,1,0.066562913,0.070628464,972672
985472,1,0.02570148,0.068963352,985472
998272,1,0.036961753,0.077074306,998272
1011072,1,0.021002742,0.073937899,1011072
1023872,1,0.007515546,0.073989819,1023872
1036672,1,0.037364542,0.074933891,1036672
1049472,1,0.090528153,0.072223183,1049472
1062272,1,0.051385079,0.068381327,1062272
1075072,1,0.042460997,0.070713567,1075072
1087872,1,0.020954059,0.076040344,1087872
1100672,1,0.043735456,0.070662093,1100672
1113472,1,0.050228626,0.071879469,1113472
1126272,1,0.082129613,0.072152344,1126272
1139072,1,0.048341654,0.071021012,1139072
1151872,1,0.03703424,0.077593597,1151872
1164672,1,0.030794604,0.077608948,1164672
1177472,1,0.029469611,0.073685216,1177472
1190272,1,0.038560811,0.069703053,1190272
1203072,1,0.020760031,0.068263306,1203072
1215872,1,0.041776814,0.068119537,1215872
1228672,1,0.019159706,0.06968842,1228672
1241472,1,0.022028066,0.076507381,1241472
1254272,1,0.127543509,0.073951108,1254272
1267072,1,0.080116272,0.068479203,1267072
1279872,1,0.129635781,0.07440013,1279872
1292672,1,0.09344814,0.066083229,1292672
1305472,1,0.061468247,0.071769764,1305472
1318272,1,0.072522618,0.077636172,1318272
1331072,1,0.017281849,0.075352816,1331072
1343872,1,0.046095092,0.067524342,1343872
1356672,1,0.075386055,0.069265196,1356672
1369472,1,0.061028067,0.071558309,1369472
1382272,1,0.029639196,0.072379455,1382272
1395072,1,0.027328927,0.065711182,1395072
1407872,1,0.04039821,0.067864576,1407872
1420672,1,0.018552314,0.069041936,1420672
1433472,1,0.040217008,0.071016572,1433472
1446272,1,0.04241148,0.069915697,1446272
1459072,1,0.036811553,0.076013032,1459072
1471872,1,0.043119926,0.065445502,1471872
1484672,1,0.057616711,0.069532011,1484672
1497472,1,0.077580154,0.072151839,1497472
1510272,1,0.009336344,0.067328806,1510272
1523072,1,0.026988331,0.068366585,1523072
1535872,1,0.030890238,0.070393517,1535872
1548672,1,0.09124209,0.068911436,1548672
1561472,1,0.126287967,0.068755037,1561472
1574272,1,0.013364024,0.070410698,1574272
1587072,1,0.040173307,0.07538133,1587072
1599872,1,0.019150645,0.06784589,1599872
1612672,1,0.046245966,0.070457806,1612672
1625472,1,0.026741415,0.070822218,1625472
1638272,1,0.057967745,0.064008539,1638272
1651072,1,0.019496787,0.071519923,1651072
1663872,1,0.05658105,0.070133111,1663872
1676672,1,0.052822173,0.067946679,1676672
1689472,1,0.074120566,0.067267701,1689472
1702272,1,0.029016061,0.069438345,1702272
1715072,1,0.051834039,0.063983114,1715072
1727872,1,0.026624776,0.063902699,1727872
1740672,1,0.031132625,0.065710124,1740672
1753472,1,0.075612709,0.068351265,1753472
1766272,1,0.060039129,0.068683592,1766272
1779072,1,0.069605269,0.066767746,1779072
1791872,1,0.035635114,0.071479689,1791872
1804672,1,0.065670513,0.068073756,1804672
1817472,1,0.010904846,0.06092119,1817472
1830272,1,0.033895295,0.063382231,1830272
1843072,1,0.072880618,0.080743124,1843072
1855872,1,0.107316844,0.073078793,1855872
1868672,1,0.051962748,0.05900159,1868672
1881472,1,0.013533998,0.067746353,1881472
1894272,1,0.110367507,0.06720094,1894272
1907072,1,0.046013501,0.065631064,1907072
1919872,1,0.061325043,0.064069058,1919872
12672,1.414213562,0.110826112,0.168051179,25344
25472,1.414213562,0.083463043,0.130247939,50944
38272,1.414213562,0.131505087,0.101425194,76544
51072,1.414213562,0.045529108,0.086935059,102144
63872,1.414213562,0.076261342,0.096608051,127744
76672,1.414213562,0.036200479,0.072583603,153344
